resource_geoid,category,count
36047098800,test,4
36061023300,test,11
36061022000,test,12
36047101200,test,3
36047027100,test,5
36047081600,test,9
36061003100,test,4
36061016400,test,20
36047090600,test,27
36047049100,test,16
36047050700,test,8
36047121000,test,3
36061015802,test,5
36061018000,test,27
36061018200,test,23
36047070203,test,0
36047120800,test,20
36061002201,test,9
36061002202,test,3
36047055300,test,7
36047089200,test,11
36047089400,test,13
36047090000,test,15
36061008900,test,15
36061009300,test,9
36061011100,test,8
36061022301,test,15
36081004401,test,2
36047037100,test,6
36047037900,test,9
36005043100,test,38
36047033500,test,11
36047035300,test,8
36047029900,test,5
36047038100,test,10
36081003400,test,3
36047118600,test,2
36047035500,test,8
36047088200,test,12
36005033600,test,20
36005037600,test,6
36005034800,test,11
36005036400,test,8
36061019300,test,21
36061007500,test,1
36047066200,test,2
36081022900,test,1
36081079300,test,0
36047069800,test,8
36047101800,test,2
36047105804,test,6
36081023500,test,2
36081056700,test,4
36081005000,test,0
36081063900,test,0
36081080302,test,0
36047040500,test,1
36085027704,test,1
36085019700,test,1
36047085600,test,8
36047085800,test,8
36047085200,test,0
36047086000,test,13
36047041100,test,10
36081055900,test,3
36005041400,test,15
36005044200,test,5
36005044400,test,6
36081157102,test,0
36081062900,test,2
36085015100,test,3
36005014500,test,23
36047040700,test,0
36047040900,test,8
36047043700,test,11
36081055500,test,5
36005019900,test,35
36005013000,test,0
36081099802,test,11
36005023704,test,29
36005021301,test,11
36005021502,test,34
36005021700,test,28
36061023400,test,5
36061021400,test,5
36005040900,test,8
36005042100,test,16
36047046202,test,2
36005019500,test,48
36081086900,test,2
36085012500,test,8
36081001200,test,3
36047093600,test,5
36047093800,test,2
36061008300,test,8
36061030700,test,1
36081090700,test,1
36005014900,test,18
36081064101,test,0
36047080800,test,1
36047081000,test,8
36085012100,test,9
36061001800,test,25
36061004100,test,30
36005024000,test,6
36081147900,test,3
36081150702,test,2
36047050600,test,19
36005044901,test,0
36005044902,test,0
36005001600,test,11
36005004200,test,14
36005025300,test,31
36081061900,test,0
36061010800,test,6
36061011203,test,1
36061009400,test,1
36061009600,test,2
36061011201,test,1
36061011202,test,1
36061010900,test,5
36081005800,test,1
36005023100,test,4
36005027600,test,0
36005028400,test,3
36005006400,test,7
36005021800,test,21
36081064500,test,1
36081073100,test,0
36081129103,test,3
36047003100,test,6
36047021500,test,6
36005038500,test,9
36081002500,test,5
36047051200,test,11
36047152200,test,8
36005023703,test,13
36081010300,test,2
36081003700,test,0
36081008600,test,2
36005005001,test,7
36005005002,test,23
36081128300,test,0
36005041100,test,9
36081136700,test,4
36047120000,test,4
36047120200,test,2
36005020900,test,14
36005022500,test,35
36047035400,test,6
36005007200,test,16
36005007600,test,12
36005021602,test,10
36047055700,test,0
36081056500,test,7
36047016500,test,1
36047015200,test,0
36081101002,test,3
36081046300,test,3
36081046500,test,3
36081047100,test,1
36081048500,test,7
36081065600,test,2
36005037900,test,13
36081000600,test,2
36081000800,test,4
36047118400,test,12
36081000400,test,7
36047118202,test,3
36047119600,test,20
36047051300,test,10
36047051900,test,6
36085013400,test,3
36047034800,test,5
36047035000,test,3
36081062100,test,4
36081063700,test,0
36081065501,test,0
36061029100,test,29
36061028300,test,23
36061028500,test,22
36047036200,test,23
36047073000,test,6
36047073600,test,6
36061016002,test,2
36047072600,test,5
36047073200,test,1
36061018600,test,11
36047114201,test,1
36081120100,test,1
36061020101,test,0
36047069602,test,5
36047070000,test,0
36061012200,test,0
36005023502,test,16
36005038100,test,25
36081038301,test,0
36085000300,test,11
36005029301,test,0
36061018300,test,8
36061015002,test,2
36061016001,test,2
36061017200,test,18
36061007900,test,2
36061016900,test,11
36061015900,test,5
36061017401,test,8
36047118000,test,2
36005028100,test,4
36061017000,test,19
36061016600,test,19
36061024500,test,39
36061024700,test,12
36061016500,test,4
36047029000,test,2
36047029600,test,15
36005002000,test,23
36047053100,test,12
36085011202,test,8
36047012100,test,2
36005041800,test,7
36081056100,test,0
36047114202,test,1
36005019300,test,18
36085007400,test,8
36047078600,test,14
36047094401,test,5
36047095000,test,6
36081091601,test,2
36081009100,test,2
36005045102,test,3
36047011700,test,2
36081125700,test,7
36081126500,test,4
36081068300,test,1
36081071702,test,3
36085027705,test,1
36085027706,test,6
36085990100,test,0
36061015601,test,3
36061015602,test,4
36061023100,test,8
36061014601,test,4
36061014602,test,4
36081017900,test,7
36061021100,test,12
36047003800,test,0
36081047500,test,4
36047008400,test,14
36081068700,test,5
36085014608,test,1
36047006500,test,7
36047014300,test,8
36061002400,test,8
36061000700,test,3
36005013800,test,3
36081056200,test,0
36061021900,test,13
36061022302,test,3
36047005602,test,0
36085013203,test,2
36081066300,test,2
36081066501,test,2
36047008800,test,3
36081162100,test,3
36081049900,test,3
36081050700,test,2
36081061800,test,2
36081063200,test,9
36081061602,test,2
36081010500,test,3
36081063800,test,7
36047001100,test,3
36047001500,test,4
36005030701,test,1
36081155101,test,2
36005045101,test,3
36085022300,test,8
36085023100,test,15
36081091602,test,0
36047053900,test,4
36047054500,test,3
36005031900,test,0
36005029700,test,7
36081097203,test,8
36081100802,test,22
36081099100,test,0
36081099705,test,0
36081099200,test,7
36081045800,test,2
36081004001,test,7
36081046600,test,2
36081084900,test,6
36005033202,test,4
36047113200,test,4
36047091800,test,11
36047092000,test,7
36081024500,test,1
36085024402,test,1
36047033300,test,5
36081064102,test,0
36081081400,test,10
36081075702,test,3
36047017200,test,8
36047018400,test,4
36081030600,test,6
36061020300,test,3
36081079200,test,0
36005024501,test,31
36047049700,test,11
36081096400,test,16
36081024300,test,4
36081051500,test,0
36047107800,test,2
36047031900,test,5
36061013500,test,11
36061013900,test,7
36085019800,test,4
36047107000,test,11
36061031703,test,4
36081017100,test,3
36081025500,test,0
36005025700,test,4
36005000100,test,0
36061016300,test,6
36061013300,test,10
36061020500,test,1
36061000500,test,0
36081036700,test,4
36081036500,test,5
36061002100,test,4
36061012700,test,17
36061012900,test,9
36061007600,test,5
36061009500,test,5
36061010100,test,3
36085002001,test,1
36085002002,test,3
36085018701,test,1
36061021200,test,14
36085029104,test,4
36085032300,test,5
36061018900,test,17
36081093401,test,3
36081093402,test,3
36061022800,test,13
36061003601,test,3
36061004300,test,2
36061005900,test,4
36061016100,test,2
36047032700,test,10
36085017010,test,4
36085020801,test,4
36085003900,test,0
36085004700,test,4
36061023502,test,5
36061023600,test,9
36085017005,test,4
36085017600,test,2
36081097202,test,5
36081097204,test,12
36061021000,test,10
36061020701,test,0
36061002500,test,12
36005030900,test,1
36005032300,test,2
36005037800,test,9
36061015801,test,4
36005043500,test,2
36061030300,test,8
36005011800,test,4
36061001300,test,6
36047092200,test,5
36005013200,test,10
36085018901,test,8
36085025100,test,5
36061031704,test,4
36061001001,test,0
36047054700,test,5
36061001002,test,7
36047016300,test,4
36085017300,test,1
36061025100,test,6
36047109800,test,5
36085016901,test,4
36081077300,test,2
36081077500,test,6
36081013400,test,1
36081004002,test,0
36005009000,test,4
36081079702,test,3
36081083700,test,0
36005011000,test,0
36005029302,test,4
36061003800,test,9
36081013200,test,2
36061000800,test,27
36061026500,test,9
36061027500,test,0
36085017012,test,4
36085000800,test,10
36061000900,test,6
36061000202,test,8
36061031900,test,0
36047054300,test,2
36061015400,test,7
36081075701,test,5
36061013700,test,6
36061014500,test,3
36061027900,test,22
36061028700,test,16
36061006300,test,8
36061005700,test,3
36005018900,test,24
36061019702,test,3
36047036001,test,7
36085012200,test,7
36061000600,test,27
36085006700,test,5
36047025500,test,11
36085018100,test,4
36005028500,test,4
36047016700,test,2
36061029900,test,14
36085009700,test,4
36047091000,test,10
36047091200,test,4
36081006202,test,3
36047114400,test,11
36047115800,test,9
36047123700,test,27
36047122000,test,17
36005014701,test,10
36061000201,test,4
36061001401,test,5
36005029500,test,4
36005033500,test,1
36005007100,test,9
36005048400,test,14
36005046201,test,26
36047017700,test,0
36047050400,test,3
36047015900,test,4
36047020700,test,2
36047039300,test,12
36047039500,test,3
36047069601,test,4
36081003600,test,1
36081004200,test,3
36047074200,test,6
36047077400,test,10
36047022900,test,4
36047023100,test,3
36005028300,test,22
36005028900,test,18
36061003200,test,8
36047003400,test,1
36081152902,test,2
36081155102,test,2
36085011201,test,7
36085011401,test,9
36085005000,test,10
36047007500,test,11
36061004500,test,2
36005022000,test,3
36061002700,test,10
36061002900,test,18
36061005502,test,0
36005050400,test,0
36005002400,test,0
36005002800,test,9
36047002901,test,2
36047018501,test,9
36047001800,test,12
36005011502,test,10
36005009300,test,28
36047007700,test,9
36005011700,test,6
36061021303,test,9
36061021703,test,2
36081034700,test,3
36081000700,test,1
36047011900,test,7
36081092900,test,3
36005000200,test,5
36085024401,test,5
36081037100,test,2
36061006800,test,4
36005000400,test,9
36081037300,test,7
36061017700,test,7
36081093900,test,0
36081032000,test,13
36047004400,test,0
36047004600,test,1
36047005000,test,1
36061018100,test,8
36085017007,test,1
36085017008,test,0
36061018500,test,4
36061028100,test,0
36061006600,test,12
36061011800,test,9
36061012600,test,10
36061014401,test,0
36061016800,test,9
36061002000,test,7
36061002601,test,11
36061018700,test,2
36061019100,test,10
36061022200,test,13
36061003002,test,2
36061003602,test,0
36061024200,test,10
36085020803,test,1
36085022600,test,14
36085024800,test,9
36047005201,test,0
36047005202,test,0
36061024301,test,10
36061024302,test,12
36061009900,test,5
36061011700,test,0
36047119200,test,10
36081066400,test,11
36005036501,test,11
36005019400,test,4
36005026400,test,8
36081145900,test,1
36081120700,test,3
36061023700,test,13
36081141700,test,1
36085009601,test,3
36085017700,test,5
36061024100,test,17
36047005601,test,2
36085001800,test,0
36061014402,test,7
36061015200,test,13
36061002602,test,7
36061003300,test,6
36061003900,test,5
36061018800,test,16
36061019400,test,13
36061021600,test,7
36061020102,test,14
36061021800,test,12
36005018500,test,41
36005004100,test,8
36005001900,test,5
36005008300,test,28
36005008500,test,28
36005038301,test,23
36005023702,test,4
36005005100,test,25
36005006500,test,27
36005024100,test,35
36061008700,test,4
36061009100,test,7
36061005200,test,2
36061005400,test,7
36061015700,test,4
36061015300,test,2
36061015500,test,3
36061016700,test,2
36061023200,test,31
36061025900,test,15
36061022102,test,10
36061023000,test,18
36005016500,test,3
36005015100,test,28
36005015300,test,12
36061017100,test,5
36061014802,test,6
36061025300,test,36
36005017300,test,16
36005018301,test,13
36005018302,test,21
36005018102,test,23
36005018101,test,12
36061027100,test,23
36061027300,test,8
36061029500,test,14
36061029700,test,1
36005002500,test,20
36005003900,test,24
36061004000,test,7
36061004200,test,3
36061006100,test,4
36061006900,test,0
36005023900,test,53
36005002701,test,5
36005002702,test,15
36005017701,test,14
36061007700,test,9
36061008100,test,12
36005038302,test,27
36061017500,test,6
36061017900,test,7
36061007100,test,1
36005039700,test,4
36061014300,test,0
36061017300,test,3
36005039902,test,17
36005041300,test,23
36005041900,test,27
36005041500,test,18
36005042500,test,32
36005005600,test,16
36005006200,test,13
36005003700,test,0
36005004300,test,34
36005022701,test,22
36005023301,test,13
36005017901,test,25
36005019700,test,28
36005038700,test,9
36005038900,test,9
36005037300,test,12
36005039100,test,31
36005006000,test,4
36081040100,test,3
36061019500,test,4
36061019900,test,4
36081071100,test,4
36081072300,test,4
36081073700,test,0
36005013300,test,13
36005013500,test,11
36005022902,test,15
36005035600,test,2
36005046202,test,11
36005037100,test,21
36005039300,test,21
36047066600,test,1
36081091800,test,0
36085030301,test,5
36047119000,test,5
36085030302,test,16
36085020700,test,23
36047032600,test,12
36085000700,test,5
36085008100,test,8
36085018902,test,3
36047061004,test,25
36047061200,test,0
36047000502,test,3
36047055500,test,4
36047117800,test,7
36005022401,test,17
36085013800,test,2
36081094201,test,4
36081094203,test,2
36085003600,test,2
36085004000,test,16
36081028200,test,2
36081033401,test,7
36047046400,test,6
36047047400,test,16
36081065400,test,5
36081068000,test,2
36081103202,test,10
36085012805,test,0
36047088600,test,6
36047088800,test,12
36081076901,test,0
36081076902,test,0
36085012804,test,1
36085012806,test,1
36047001300,test,4
36047004700,test,0
36047005100,test,4
36047054900,test,5
36047055100,test,9
36047044900,test,11
36047059300,test,4
36061009700,test,6
36061010300,test,2
36085015602,test,5
